"GrantNumber";"CallDecisionYear";"EffectiveGrantStartDate";"GrantDurationDays";"GrantDurationYears";"EffectiveGrantEndDate";"State";"FundingInstrumentLevel1";"AmountGrantedAllSets";"AmountPerYear";"AmountPerEmployee";"AmountPerEmployeeAndYear";"ResearchInstitution";"InstituteCountry";"MainDiscipline_Level1";"MainDiscipline_Level2";"MainDiscipline";"NrEmployees";"NrEmployeesPerYear";"NrCollaborations";"NrCollaborationsPerYear";"NrAcademicEvents";"NrAcademicEventsPerYear";"DateFirstAcademicEvent";"NrAwards";"NrAwardsPerYear";"YearFirstAward";"NrDatasets";"NrDatasetsPerYear";"DateFirstDataset";"NrKnowledgeTransfer";"NrKnowledgeTransferPerYear";"DateFirstKnowledgeTransfer";"NrCommunication";"NrCommunicationPerYear";"YearFirstCommunication";"NrTotalPublications";"NrTotalPublicationsPerYear";"YearFirstPublication";"NrUncitablePublications";"NrUncitablePublicationsPerYear";"NrUses";"NrUsesPerYear";"YearFirstUse";"NrTotalOutputs";"NrTotalOutputsPerYear";"NrTotalUncitableOutputs";"NrTotalUncitableOutputsPerYear";"NrCitablePublications";"NrCitablePublicationsPerYear";"NrCitationsTotal";"NrCitationsPerPublication";"YearFirstCitablePublication"
158576;2014;2015-05-01;549;1.5041095890411;2016-10-31;"Completed";"Careers";85450;56811.0200364299;0;0;"Institution abroad - Canada";"Canada";"Biology and Medicine";"Basic Medical Sciences";"Physiology : other topics";0;0;1;0.664845173041894;2;1.32969034608379;2016-03-17;0;0;NA;0;0;NA;1;0.664845173041894;2017-03-16;0;0;NA;3;1.99453551912568;2017;0;0;0;0;NA;6;3.98907103825137;3;1.99453551912568;3;1.99453551912568;31;10.3333333333333;2017
153460;2014;2015-01-01;1460;4;2018-12-31;"Completed";"Projects";327000;81750;163500;40875;"University of Neuchatel - NE";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";2;0.5;7;1.75;6;1.5;2015-11-20;1;0.25;2017;0;0;NA;3;0.75;2016-06-13;0;0;NA;7;1.75;2017;1;0.25;0;0;NA;17;4.25;11;2.75;6;1.5;51;8.5;2017
156823;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Projects";679198;226399.333333333;169799.5;56599.8333333333;"Swiss Institute of Allergy and Asthma Research - SIAF";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";4;1.33333333333333;5;1.66666666666667;11;3.66666666666667;2015-03-12;5;1.66666666666667;2015;0;0;NA;0;0;NA;0;0;NA;110;36.6666666666667;2014;2;0.666666666666667;1;0.333333333333333;2015;127;42.3333333333333;19;6.33333333333333;108;36;9813;90.8611111111111;2014
158118;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Careers";180000;60000;0;0;"University of Geneva - GE";NA;"Biology and Medicine";"Basic Medical Sciences";"Physiology : other topics";0;0;2;0.666666666666667;10;3.33333333333333;2015-01-29;5;1.66666666666667;2015;0;0;NA;0;0;NA;0;0;NA;2;0.666666666666667;2017;0;0;0;0;NA;17;5.66666666666667;15;5;2;0.666666666666667;65;32.5;2017
152167;2014;2015-01-01;1095;3;2017-12-31;"Completed";"Programmes";1817220;605740;201913.333333333;67304.4444444445;"University of Berne - BE";"Switzerland";"Biology and Medicine";"General Biology";"Environmental Research";9;3;39;13;28;9.33333333333333;2015-04-21;0;0;NA;0;0;NA;24;8;2015-07-29;15;5;2015;4;1.33333333333333;2015;1;0.333333333333333;0;0;NA;71;23.6666666666667;68;22.6666666666667;3;1;95;31.6666666666667;2015
156724;2014;2015-04-01;1460;4;2019-03-31;"Completed";"Projects";871821;217955.25;124545.857142857;31136.4642857143;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Embryology, Developmental Biology";7;1.75;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;6;1.5;2016;0;0;0;0;NA;6;1.5;0;0;6;1.5;281;46.8333333333333;2016
151517;2014;2014-04-01;730;2;2016-03-31;"Completed";"Science communication";206209;103104.5;41241.8;20620.9;"Zurich University of Applied Sciences - ZHAW";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";5;2.5;14;7;0;0;NA;0;0;NA;0;0;NA;0;0;NA;32;16;2014;0;0;NA;0;0;0;0;NA;32;16;32;16;0;0;NA;NA;NA
151504;2014;2014-11-01;1034;2.83287671232877;2017-08-31;"Completed";"Science communication";192000;67775.6286266925;192000;67775.6286266925;"ETH Zurich - ETHZ";"Switzerland";"Biology and Medicine";"Social Medicine";"Medical Statistics";1;0.352998065764023;2;0.705996131528046;0;0;NA;0;0;NA;0;0;NA;0;0;NA;19;6.70696324951644;2015;0;0;NA;0;0;0;0;NA;19;6.70696324951644;19;6.70696324951643;0;0;NA;NA;NA
154624;2014;2014-09-01;730;2;2016-08-31;"Completed";"Careers";102530;51265;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;1;0.5;1;0.5;2015-08-18;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;1;2015;0;0;0;0;NA;3;1.5;1;0.5;2;1;298;149;2015
155605;2014;2014-08-01;548;1.5013698630137;2016-01-31;"Completed";"Careers";72318;48168.0109489051;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;3;1.99817518248175;2;1.33211678832117;2017-06-23;0;0;NA;0;0;NA;1;0.666058394160584;2015-10-08;0;0;NA;1;0.666058394160584;2017;0;0;0;0;NA;4;2.66423357664234;3;1.99817518248175;1;0.666058394160583;256;256;2017
155318;2014;2014-07-01;730;2;2016-06-30;"Completed";"Careers";117700;58850;0;0;"Institution abroad";NA;"Biology and Medicine";"Clinical Medicine";"Clinical Endocrinology";0;0;7;3.5;3;1.5;2015-10-19;0;0;NA;0;0;NA;0;0;NA;1;0.5;2016;15;7.5;NA;0;0;0;0;NA;19;9.5;4;2;15;7.5;698;46.5333333333333;NA
152873;2014;2014-05-01;1248;3.41917808219178;2017-09-30;"Completed";"Projects";255000;74579.3269230769;255000;74579.3269230769;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";1;0.292467948717949;7;2.04727564102564;4;1.16987179487179;2014-06-19;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.292467948717949;2014;0;0;0;0;NA;5;1.46233974358974;4;1.1698717948718;1;0.292467948717949;20;20;2014
153143;2014;2014-06-01;1095;3;2017-05-31;"Completed";"Projects";189000;63000;189000;63000;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";1;0.333333333333333;3;1;19;6.33333333333333;2014-09-15;0;0;NA;0;0;NA;0;0;NA;0;0;NA;11;3.66666666666667;NA;1;0.333333333333333;2;0.666666666666667;2014;32;10.6666666666667;22;7.33333333333333;10;3.33333333333333;488;48.8;2014
156542;2014;2015-04-01;1095;3;2018-03-31;"Completed";"Programmes";244008;81336;244008;81336;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Biochemistry";1;0.333333333333333;2;0.666666666666667;25;8.33333333333333;2015-05-18;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;1;2016;0;0;0;0;NA;28;9.33333333333333;25;8.33333333333333;3;1;60;20;2016
158263;2014;2015-02-01;972;2.66301369863014;2017-09-30;"Completed";"Careers";180818;67899.7633744856;180818;67899.7633744856;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";1;0.375514403292181;0;0;1;0.375514403292181;2015-10-21;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;1;0.375514403292181;1;0.375514403292181;0;0;NA;NA;NA
157759;2014;2014-12-01;547;1.4986301369863;2016-05-31;"Completed";"Infrastructure";176147;117538.674588665;0;0;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Endocrinology";0;0;6;4.0036563071298;2;1.3345521023766;2016-02-04;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;2;1.3345521023766;2;1.3345521023766;0;0;NA;NA;NA
153164;2014;2014-04-01;1095;3;2017-03-31;"Completed";"Projects";392110;130703.333333333;196055;65351.6666666667;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";2;0.666666666666667;3;1;4;1.33333333333333;2014-09-01;0;0;NA;0;0;NA;0;0;NA;0;0;NA;6;2;2014;0;0;0;0;NA;10;3.33333333333333;4;1.33333333333333;6;2;268;44.6666666666667;2014
154733;2014;2015-07-01;1095;3;2018-06-30;"Completed";"Careers";618171;206057;309085.5;103028.5;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Immunology and Immunopathology";2;0.666666666666667;3;1;1;0.333333333333333;2016-01-26;0;0;NA;0;0;NA;0;0;NA;2;0.666666666666667;2016;7;2.33333333333333;2016;1;0.333333333333333;2;0.666666666666667;2015;12;4;6;2;6;2;169;28.1666666666667;2016
154664;2014;2014-10-01;364;0.997260273972603;2015-09-30;"Completed";"Careers";51500;51641.4835164835;0;0;"Institution abroad - Australia";"Australia";"Biology and Medicine";"Basic Biological Research";"Cellular Biology, Cytology";0;0;2;2.00549450549451;1;1.00274725274725;2015-05-06;0;0;NA;0;0;NA;0;0;NA;0;0;NA;4;4.01098901098901;NA;2;2.00549450549451;0;0;NA;5;5.01373626373626;3;3.00824175824176;2;2.00549450549451;63;31.5;2015
160406;2014;2015-10-01;1552;4.25205479452055;2019-12-31;"Completed";"Programmes";487972;114761.456185567;162657.333333333;38253.8187285223;"ETH Zurich - ETHZ";"Switzerland";"Biology and Medicine";"General Biology";"Agricultural and Forestry Sciences";3;0.705541237113402;10;2.35180412371134;13;3.05734536082474;2015-11-12;0;0;NA;0;0;NA;0;0;NA;17;3.99806701030928;2015;4;0.940721649484536;2018;0;0;0;0;NA;34;7.99613402061856;30;7.05541237113402;4;0.940721649484536;49;12.25;2018
152829;2014;2014-05-01;1095;3;2017-04-30;"Completed";"Projects";372000;124000;186000;62000;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Pathophysiology";2;0.666666666666667;5;1.66666666666667;5;1.66666666666667;2014-05-01;0;0;NA;0;0;NA;0;0;NA;0;0;NA;12;4;2014;3;1;0;0;NA;17;5.66666666666667;8;2.66666666666667;9;3;298;33.1111111111111;2015
156818;2014;2015-03-01;1279;3.5041095890411;2018-08-31;"Completed";"Projects";728478;207892.470680219;242826;69297.4902267396;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";3;0.856137607505864;1;0.285379202501955;12;3.42455043002346;2016-04-20;0;0;NA;0;0;NA;0;0;NA;0;0;NA;5;1.42689601250977;2017;0;0;0;0;NA;17;4.85144644253323;12;3.42455043002345;5;1.42689601250977;142;28.4;2017
160424;2014;2015-10-01;60;0.164383561643836;2015-11-30;"Completed";"Science communication";10000;60833.3333333333;0;0;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
152856;2014;2014-04-01;1278;3.5013698630137;2017-09-30;"Completed";"Projects";446504;127522.660406886;111626;31880.6651017214;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Clinical Immunology and Immunopathology";4;1.14241001564945;10;2.85602503912363;50;14.2801251956182;2014-04-02;5;1.42801251956182;2015;0;0;NA;0;0;NA;2;0.571205007824726;2015;30;8.56807511737089;2014;2;0.571205007824726;0;0;NA;87;24.8474178403756;59;16.8505477308294;28;7.99687010954616;3115;111.25;2014
153410;2014;2014-04-01;1095;3;2017-03-31;"Completed";"Projects";6e+05;2e+05;3e+05;1e+05;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";2;0.666666666666667;3;1;7;2.33333333333333;2014-05-15;1;0.333333333333333;2017;0;0;NA;0;0;NA;7;2.33333333333333;2014;8;2.66666666666667;2014;0;0;0;0;NA;23;7.66666666666667;15;5;8;2.66666666666667;558;69.75;2014
154514;2014;2014-05-01;91;0.249315068493151;2014-07-31;"Completed";"Careers";9600;38505.4945054945;0;0;"University of Zurich - ZH";NA;"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
152807;2014;2014-04-01;1278;3.5013698630137;2017-09-30;"Completed";"Projects";462899;132205.113458529;77149.8333333333;22034.1855764215;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";6;1.71361502347418;4;1.14241001564945;7;1.99921752738654;2015-05-28;2;0.571205007824726;2015;0;0;NA;4;1.14241001564945;2016-03-17;0;0;NA;7;1.99921752738654;2015;0;0;0;0;NA;20;5.71205007824726;20;5.71205007824726;0;0;NA;NA;NA
158123;2014;2014-11-01;1095;3;2017-10-31;"Completed";"Careers";180000;60000;0;0;"University of Lausanne - LA";NA;"Biology and Medicine";"Basic Medical Sciences";"Medical Microbiology";0;0;0;0;6;2;2015-10-01;1;0.333333333333333;2017;0;0;NA;0;0;NA;0;0;NA;14;4.66666666666667;2015;3;1;0;0;NA;21;7;10;3.33333333333333;11;3.66666666666667;400;36.3636363636364;2015
156815;2014;2015-04-01;1095;3;2018-03-31;"Completed";"Programmes";249983;83327.6666666667;124991.5;41663.8333333333;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";2;0.666666666666667;2;0.666666666666667;3;1;2016-03-01;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;0.666666666666667;2016;0;0;0;0;NA;5;1.66666666666667;3;1;2;0.666666666666667;11;5.5;2016
158364;2014;2016-01-01;730;2;2017-12-31;"Completed";"Careers";214426;107213;214426;107213;"ETH Zurich - ETHZ";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";1;0.5;0;0;3;1.5;2016-07-27;1;0.5;2017;0;0;NA;0;0;NA;1;0.5;2017;5;2.5;2016;0;0;0;0;NA;10;5;5;2.5;5;2.5;688;137.6;2016
156945;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Projects";703613;234537.666666667;100516.142857143;33505.380952381;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";7;2.33333333333333;8;2.66666666666667;0;0;NA;3;1;2016;0;0;NA;0;0;NA;0;0;NA;20;6.66666666666667;2014;0;0;0;0;NA;23;7.66666666666667;3;1;20;6.66666666666667;1309;65.45;2014
156806;2014;2014-11-01;1095;3;2017-10-31;"Completed";"Projects";454000;151333.333333333;151333.333333333;50444.4444444444;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";3;1;8;2.66666666666667;8;2.66666666666667;2014-11-27;0;0;NA;0;0;NA;0;0;NA;0;0;NA;14;4.66666666666667;2014;1;0.333333333333333;0;0;NA;22;7.33333333333333;9;3;13;4.33333333333333;277;21.3076923076923;2014
153436;2014;2014-09-01;1095;3;2017-08-31;"Completed";"Projects";6e+05;2e+05;120000;40000;"University of Berne - BE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Pathophysiology";5;1.66666666666667;6;2;13;4.33333333333333;2015-06-20;3;1;2016;0;0;NA;0;0;NA;0;0;NA;4;1.33333333333333;2016;0;0;1;0.333333333333333;2017;21;7;17;5.66666666666667;4;1.33333333333333;265;66.25;2016
158711;2014;2016-01-01;546;1.4958904109589;2017-06-30;"Completed";"Careers";85984;57480.1465201465;0;0;"Institution abroad - France";"France";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";0;0;1;0.668498168498168;3;2.00549450549451;2016-09-18;1;0.668498168498168;2018;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;4;2.67399267399267;4;2.67399267399268;0;0;NA;NA;NA
155942;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Projects";943000;314333.333333333;134714.285714286;44904.7619047619;"EPF Lausanne - EPFL";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Embryology, Developmental Biology";7;2.33333333333333;1;0.333333333333333;9;3;2015-01-09;1;0.333333333333333;2016;0;0;NA;0;0;NA;1;0.333333333333333;2016;7;2.33333333333333;2015;0;0;0;0;NA;18;6;11;3.66666666666667;7;2.33333333333333;168;24;2015
152828;2014;2014-09-01;1460;4;2018-08-31;"Completed";"Projects";73320;18330;73320;18330;"Swiss Paraplegic Research - SPF";"Switzerland";"Biology and Medicine";"Clinical Medicine";"Surgery";1;0.25;5;1.25;5;1.25;2014-09-16;0;0;NA;0;0;NA;1;0.25;2018-03-01;0;0;NA;0;0;NA;0;0;0;0;NA;6;1.5;6;1.5;0;0;NA;NA;NA
152724;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Projects";327000;109000;327000;109000;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Genetics";1;0.333333333333333;1;0.333333333333333;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;7;2.33333333333333;2015;0;0;0;0;NA;7;2.33333333333333;0;0;7;2.33333333333333;716;102.285714285714;2015
154488;2014;2014-11-01;1095;3;2017-10-31;"Completed";"Programmes";2044340;681446.666666667;185849.090909091;61949.696969697;"ETH Zurich - ETHZ";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";11;3.66666666666667;8;2.66666666666667;72;24;2015-01-15;4;1.33333333333333;2014;0;0;NA;4;1.33333333333333;2016-09-26;2;0.666666666666667;2016;20;6.66666666666667;NA;8;2.66666666666667;1;0.333333333333333;2016;103;34.3333333333333;91;30.3333333333333;12;4;1069;89.0833333333333;NA
155237;2014;2014-07-01;548;1.5013698630137;2015-12-31;"Completed";"Careers";68318;45503.7773722628;0;0;"Institution abroad - United States of America";"United States of America";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
153328;2014;2014-04-01;1095;3;2017-03-31;"Completed";"Projects";756000;252000;108000;36000;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Endocrinology";7;2.33333333333333;7;2.33333333333333;13;4.33333333333333;2014-06-15;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;1;NA;0;0;0;0;NA;16;5.33333333333333;13;4.33333333333333;3;1;NA;NA;NA
155852;2014;2015-08-01;1826;5.0027397260274;2020-07-31;"Completed";"Programmes";1498952;299626.221248631;374738;74906.5553121577;"University of Geneva - GE";NA;"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";4;0.799561883899233;7;1.39923329682366;10;1.99890470974808;2016-05-18;1;0.199890470974808;2019;9;1.79901423877327;2017-05-24;0;0;NA;0;0;NA;13;2.59857612267251;2016;0;0;0;0;NA;33;6.59638554216868;20;3.99780941949616;13;2.59857612267251;642;49.3846153846154;2016
150682;2014;2014-04-01;1460;4;2018-03-31;"Completed";"Careers";1440801;360200.25;288160.2;72040.05;"University of Lausanne - LA";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Embryology, Developmental Biology";5;1.25;5;1.25;32;8;2014-06-06;2;0.5;2016;0;0;NA;0;0;NA;2;0.5;2014;7;1.75;2014;0;0;0;0;NA;43;10.75;36;9;7;1.75;369;52.7142857142857;2014
152899;2014;2014-04-01;1095;3;2017-03-31;"Completed";"Projects";474000;158000;158000;52666.6666666667;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";3;1;7;2.33333333333333;26;8.66666666666667;2015-01-27;1;0.333333333333333;2019;0;0;NA;1;0.333333333333333;2017-01-26;0;0;NA;12;4;2014;9;3;0;0;NA;40;13.3333333333333;37;12.3333333333333;3;1;118;39.3333333333333;2014
152680;2014;2014-10-01;1095;3;2017-09-30;"Completed";"Projects";376776;125592;188388;62796;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Immunology, Immunopathology";2;0.666666666666667;5;1.66666666666667;14;4.66666666666667;2015-03-07;4;1.33333333333333;2016;0;0;NA;1;0.333333333333333;2017-05-24;0;0;NA;10;3.33333333333333;2015;0;0;0;0;NA;29;9.66666666666667;19;6.33333333333333;10;3.33333333333333;2008;200.8;2015
157997;2014;2014-09-01;29;0.0794520547945206;2014-09-30;"Completed";"Careers";2940;37003.4482758621;0;0;"University of Berne - BE";NA;"Biology and Medicine";"Basic Biological Research";"Biochemistry";0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;NA;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;NA
156876;2014;2014-10-01;730;2;2016-09-30;"Completed";"Projects";235388;117694;235388;117694;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";1;0.5;3;1.5;5;2.5;2015-09-30;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.5;2015;0;0;0;0;NA;6;3;5;2.5;1;0.5;51;51;2015
156152;2014;2015-01-01;1095;3;2017-12-31;"Completed";"Projects";781000;260333.333333333;195250;65083.3333333333;"University of Berne - BE";"Switzerland";"Biology and Medicine";"General Biology";"Ecology";4;1.33333333333333;5;1.66666666666667;0;0;NA;0;0;NA;0;0;NA;0;0;NA;1;0.333333333333333;2017;38;12.6666666666667;2015;11;3.66666666666667;0;0;NA;39;13;12;4;27;9;NA;NA;2015
158515;2014;2015-07-01;669;1.83287671232877;2017-04-30;"Completed";"Careers";108500;59196.5620328849;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;1;0.54559043348281;2017-05-14;0;0;NA;0;0;NA;1;0.54559043348281;2016-06-18;0;0;NA;2;1.09118086696562;2015;0;0;0;0;NA;4;2.18236173393124;4;2.18236173393124;0;0;NA;NA;NA
154646;2014;2014-08-01;548;1.5013698630137;2016-01-31;"Completed";"Careers";116930;77882.2080291971;0;0;"Institution abroad - Canada";"Canada";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;2;1.33211678832117;0;0;NA;0;0;NA;0;0;NA;1;0.666058394160584;2014-10-12;0;0;NA;0;0;NA;0;0;0;0;NA;1;0.666058394160584;1;0.666058394160583;0;0;NA;NA;NA
155212;2014;2014-09-01;668;1.83013698630137;2016-06-30;"Completed";"Careers";117867;64403.375748503;0;0;"Institution abroad - France";"France";"Biology and Medicine";"Clinical Medicine";"Internal Medicine";0;0;7;3.8248502994012;6;3.27844311377246;2015-03-17;1;0.546407185628742;2015;0;0;NA;0;0;NA;0;0;NA;3;1.63922155688623;2015;0;0;0;0;NA;10;5.46407185628742;7;3.8248502994012;3;1.63922155688623;NA;NA;2015
157230;2014;2015-04-01;1460;4;2019-03-31;"Completed";"Programmes";249422;62355.5;62355.5;15588.875;"University of Zurich - ZH";"Switzerland";"Biology and Medicine";"Experimental Medicine";"Experimental Cancer Research";4;1;1;0.25;1;0.25;2019-03-11;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;0.75;2016;0;0;1;0.25;2017;5;1.25;2;0.5;3;0.75;10;3.33333333333333;2016
153474;2014;2014-06-01;1217;3.33424657534247;2017-09-30;"Completed";"Projects";361797;108509.371405094;120599;36169.7904683648;"University of Geneva - GE";"Switzerland";"Biology and Medicine";"Basic Biological Research";"Experimental Microbiology";3;0.899753492193919;3;0.899753492193919;4;1.19967132292523;2018-10-11;0;0;NA;0;0;NA;0;0;NA;0;0;NA;3;0.899753492193919;2019;1;0.299917830731306;0;0;NA;7;2.09942481511915;5;1.49958915365653;2;0.599835661462612;22;11;2019
156854;2014;2015-01-01;1095;3;2017-12-31;"Completed";"Projects";409451;136483.666666667;68241.8333333333;22747.2777777778;"University of Fribourg - FR";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";6;2;2;0.666666666666667;0;0;NA;0;0;NA;0;0;NA;1;0.333333333333333;2016-09-24;0;0;NA;8;2.66666666666667;2015;0;0;0;0;NA;9;3;1;0.333333333333333;8;2.66666666666667;177;22.125;2015
156579;2014;2014-11-01;1460;4;2018-10-31;"Completed";"Projects";550000;137500;275000;68750;"University of Basel - BS";"Switzerland";"Biology and Medicine";"Basic Medical Sciences";"Neurophysiology and Brain Research";2;0.5;1;0.25;3;0.75;2017-06-21;0;0;NA;0;0;NA;0;0;NA;0;0;NA;2;0.5;2017;0;0;0;0;NA;5;1.25;3;0.75;2;0.5;19;9.5;2017
154655;2014;2015-04-01;548;1.5013698630137;2016-09-30;"Completed";"Careers";102185;68061.1770072993;0;0;"Institution abroad - Great Britain and Northern Ireland";"Great Britain and Northern Ireland";"Biology and Medicine";"Basic Biological Research";"Molecular Biology";0;0;0;0;8;5.32846715328467;2015-04-09;1;0.666058394160584;2015;0;0;NA;0;0;NA;1;0.666058394160584;2016;3;1.99817518248175;2015;2;1.33211678832117;0;0;NA;13;8.65875912408759;12;7.992700729927;1;0.666058394160583;27;27;2018
